2.75  1.1942e-06  2.26103e-07   2.94628e-07
3.25  4.56939e-07  7.1455e-08   1.08521e-07
3.75  2.01641e-07  2.71657e-08   3.56017e-08
4.25  9.84956e-08  1.34069e-08   1.54922e-08
4.75  5.29375e-08  6.73104e-09   7.62229e-09
5.25  2.06217e-08  3.72355e-09   3.49834e-09
5.75  1.21893e-08  1.90031e-09   2.00315e-09
7  2.04427e-09  2.85046e-10   8.17832e-10
9  6.49219e-10  1.48145e-10   4.52173e-10
